There is a problem in Settings.\nIf you use 'Trade on Bar Open' testing precision you cannot use Enter at Stop or Enter at Limit.;Wystąpił błąd w Ustawieniach.\nJeśli ustawiono 'Trade on Bar Open', nie można korzystać ze zleceń Enter at Stop ani z Enter at Limit. ;;
Only Market orders are compatible with 'Trade on Bar Open' testing mode.;Tylko zlecenia typu Market są zgodne z trybem testowym 'Trade on Bar Open'. ;;
Settings error;Błąd ustawień ;;
"\""Limit Risk Reward Ratio (SL vs PT) to a range\"" is checked.";"Włączone \""Limit Risk Reward Ratio (SL vs PT) to a range\"". ";;
"You have to check \""Stop Loss is Required\"" and \""Profit Target is Required\"" before using it.";"Przed użyciem proszę sprawdzić \""Stop Loss is Required\"" i \""Profit Target is Required\"". ";;
"Limit Risk Reward Ratio (SL vs PT) - \""from\"" cannot be bigger than \""to\"".";"Ogranicz stosunek ryzyka do zysku (SL vs PT) - \""from\"" nie może być większy niż \""to\"". ";;
Risk Reward Ratio value out of range.;Wartość stosunku ryzyka do zysku poza zakresem. ;;
"Strategy SL or PT misconfiguration: You have to check at least one option for setting \""Generate SL/PT based on\"".";"Błędna konfiguracja SL lub PT strategii: Musisz zaznaczyć co najmniej jedną opcję, aby ustawić \""Generate SL/PT based on\"". ";;
Minimum PT/SL cannot be bigger than Maximum PT/SL!;Minimalna wartość PT/SL nie może być większa niż maksymalna wartość PT/SL! ;;
Minimum and Maximum PT/SL must be bigger than 3 pips!;Minimalna i maksymalna wartość PT/SL musi być większe niż 3 pipsy! ;;
There is a problem in Settings - Strategy Options.\nValue of 'Reserve Bars Before Testing' cannot be smaller than Maximum Period for Indicators or Price Patterns.;Wystąpił błąd w Ustawieniach - Opcje strategii.\nLiczba ‘Zastrzeżonych Słupków Przed Wykonaniem Testu' nie może być mniejsza niż Maksymalny Okres dla Wskaźników lub Formacji Cenowych. ;;
Please increase the value of Reserve Bars Before Testing.;Proszę zwiększyć liczbę Zastrzeżonych Słupków Przed Wykonaniem Testu ;;
You have to add some strategies the list for testing!;Do listy to przetestowania muszą zostać dodane strategie! ;;
Testing error;Błąd testowania ;;
Custom Indicator Data with this name/symbol/timeframe already exists!;Dane Wskaźnika Użytkownika o tejże nazwie/symbolu/interwale czasowym już istnieją! ;;
Add Custom Indicator Data error;Błąd Dodania Danych Wskaźnika Użytkownika ;;
Details;Szczegóły ;;
Automatic import settings;Ustawienia importu automatycznego ;;
Parameters;Właściwości ;;
directory;katalog ;;
Symbol in MetaTrader;Symbol w MetaTraderze ;;
Find;Znajdź ;;
Indicator;Wskaźnik ;;
Output value to use;Wartość wyjściowa do użycia ;;
Edit Custom Indicator error;Błąd Edycji Wskaźnika Użytkownika ;;
Add Custom Indicator error;Błąd Dodania Wskaźnika Użytkownika ;;
Indicator name cannot be empty!;Nazwa wskaźnika nie może być pusta! ;;
Indicator name must be unique!;Nazwa wskaźnika musi być unikalna! ;;
Indicator name cannot contain any special characters!;Nazwa wskaźnika nie może zawierać żadnych znaków specjalnych! ;;
Oscillator middle value must be specified as a floating point number!;Średnia wartość oscylatora musi być określona jako liczba zmiennoprzecinkowa! ;;
Invalid Custom Indicator definition!;Wskaźnika Użytkownika nieprawidłowo zdefiniowany! ;;
Error;Błąd ;;
Parameter values must be specified in increasing order.;Wartości parametrów należy podać w kolejności rosnącej. ;;
The Custom Indicator must contains at least one parameter.;Wskaźnik Użytkownika musi zawierać co najmniej jeden parametr. ;;
All Parameter(s) must be unique!;Wszystkie parametry muszą być unikalne! ;;
Invalid Parameter %s definition! \nDefault value must be an integer number.;Parametr %s niepoprawnie zdefiniowany! \nWartość domyślna musi być liczbą całkowitą. ;;
Invalid Parameter %s definition! \nDefault value must be a double number.;Parametr %s niepoprawnie zdefiniowany! \nWartość domyślna musi być liczbą podwójną. ;;
Invalid Parameter %s definition! \nDefault value must be a boolean value (true/false).;Parametr %s niepoprawnie zdefiniowany! \nWartość domyślna musi być wartością logiczną (prawda/fałsz). ;;
Output values must be specified in increasing order.;Wartości wyjściowe należy podać w kolejności rosnącej. ;;
The Custom Indicator must contains at least one output value.;Wskaźnik użytkownika musi zawierać co najmniej jedną wartość wyjściową. ;;
All Output(s) must be unique!;Wszystkie wartości wyjściowe muszą być unikalne! ;;
files;pliki ;;
Unable to load this Custom Indicator file.;Nie można załadować tego pliku Wskaźnika Użytkownika. ;;
Output values (if more than one);Wartości wyjściowe (jeśli więcej niż jedna) ;;
Name (leave blank if not used);Nazwa (pozostaw puste, jeśli nie jest użyte) ;;
Type;Rodzaj ;;
Default value;Wartość domyślna ;;
Output 1;Wartość wyjściowa 1 ;;
Output 2;Wartość wyjściowa 2 ;;
Output 3;Wartość wyjściowa 3 ;;
Output 4;Wartość wyjściowa 4 ;;
Output 5;Wartość wyjściowa 5 ;;
Output 6;Wartość wyjściowa 6 ;;
Output 7;Wartość wyjściowa 7 ;;
Output 8;Wartość wyjściowa 8 ;;
Return type;Zwróć typ ;;
Select;Wybierz ;;
Name the indicator or find its file;Nazwij wskaźnik lub znajdź jego plik ;;
Number;Liczba ;;
Price;Cena ;;
Price Range;Zakres Cenowy ;;
Boolean;Logiczny typ boolowski ;;
Is oscillator;Jest oscylatorem ;;
Oscillator middle value;Średnia wartość oscylatora ;;
Custom Indicator Data - Automatic Import;Import Automatyczny Danych Wskaźnika Użytkownika ;;
Downloading;Pobieranie ;;
of;z ;;
Error!!! Custom Indicator Data - Automatic Import;Błąd!!! Import Automatyczny Danych Wskaźnika Użytkownika ;;
Copy MT4 exported data to StrategyQuant failed!;Kopiowanie danych wyeksportowanych z MT4 do StrategyQuantu nie powiodło się! ;;
Unknown symbol!;Nieznany symbol! ;;
StrategyQuant does not contain data for symbol;StrategyQuant nie zawiera danych symbolu ;;
Unable to run MT4.;Nie udało się uruchomić MT4. ;;
Unable to create EA Export file;Nie udało się utworzyć Pliku Eksportowego EA ;;
Possible reason(s);Możliwy powód / możliwe powody ;;
File not found.;Nie znaleziono pliku. ;;
File is not accessible.;Plik nie jest dostępny. ;;
Unable to create .ini file;Nie można utworzyć pliku .ini ;;
Unable to load template file for MT4 export.;Nie można załadować pliku-szablony eksportu do MT4. ;;
Unable to .ini file for MT4 data export.;Nie można załadować pliku .ini eksportu danych do MT4. ;;
Parse parameter failed!;Zawieszenie parametru parsowania! ;;
name;nazwa ;;
value;wartość ;;
type;typ ;;
Name;Nazwa ;;
Symbol/Timeframe;Symbol/Interwał czasowy ;;
Data From/To;Dane Z/Do ;;
Total days;Łącznie dni ;;
Records;Wpisy ;;
Add Custom Indicator;Dodaj Wskaźnik Użytkownika ;;
You must first create a Custom Indicator.;Najpierw musi zostać utworzony Wskaźnik Użytkownika. ;;
Add Custom Indicator Data;Dodaj Dane Wskaźnika Użytkownika ;;
You have to select at least one Custom Indicator Data!;Wskaż co najmniej jedne Dane Wskaźnika Użytkownika! ;;
Delete Custom Indicator Data;Usuń Dane Wskaźnika Użytkownika ;;
Do you really want to delete all data for selected Custom Indicator Data?;Czy na pewno wszystkie dane wybranych Danych Wskaźnika Użytkownika mają zostać usunięte? ;;
Confirm Custom Indicator Data deletion;Potwierdź usunięcie Danych Wskaźnika Użytkownika ;;
Do you really want to delete all selected Custom Indicator Data?;Czy na pewno chcesz usunąć wszystkie wskazane Dane Wskaźnika Użytkownika? ;;
The file could not be deleted.;Nie można usunąć plik. ;;
Automatic Import error;Błąd Importu Automatycznego ;;
Custom Indicator Data '%s' already contains some data.;Wskaźnik Użytkownika '%s' zawiera już dane. ;;
Invalid Custom Indicator Data definition!;Nieprawidłowa definicja Danych Wskaźnika Użytkownika! ;;
Custom Indicator Data '%s has not specified MetaTrader directory.;Dane Wskaźnika Użytkownika '%s’ nie mają określony katalog MetaTradera. ;;
Custom Indicator Data '%s' has not specified Symbol in MetaTrader.;Dane Wskaźnika Użytkownika '%s’ nie mają określony symbol w MetaTraderze. ;;
Program will now start with automatic computation and import of indicator data.;Program rozpocznie teraz od automatycznego obliczania i importowania danych wskaźnika. ;;
Please make sure that all the MetaTrader4 instances are closed before proceeding.;Przed kontynuowaniem upewnij się, że wszystkie instancje MetaTradera 4 są zamknięte. ;;
During the import program will automatically start MetaTrader4 platform.;Podczas importowania program automatycznie uruchomi platformę MetaTrader4. ;;
Don't interfere with this (expect confirming login dialog if necessary) !;Proszę nie ingerować (oczekuj potwierdzającego okna dialogowego logowania, jeśli będzie to konieczne)! ;;
Automatic Indicator Data Import;Automatyczny Import Danych Wskaźnika ;;
You have to select one Custom Indicator Data!;Musisz wybrać jedne Dane Wskaźnika Użytkownika! ;;
Manual Import error;Błąd Ręcznego importu ;;
You can select ONLY one Custom Indicator Data!;Możesz wybrać TYLKO jedne Dane Wskaźnika Użytkownika! ;;
Import Custom Indicator Data;Importuj Dane Wskaźnika Użytkownika ;;
Selected Custom Indicator already contains some data.;Wybrany Wskaźnik Użytkownika zawiera już dane. ;;
Import error;Błąd importu ;;
You have to select one Custom Indicator!;Musisz wybrać jeden Wskaźnik Użytkownika! ;;
You can select ONLY one Custom Indicator!;Możesz wybrać TYLKO jeden Wskaźnik Użytkownika! ;;
Edit Custom Indicator;Edytuj Wskaźnik Użytkownika ;;
Edit Indicator Data error;Edytuj Błąd Danych Wskaźnika ;;
Edit Custom Indicator Data;Edytuj Dane Wskaźnika Użytkownika ;;
You have to select at least one Custom Indicator!;Musisz wybrać co najmniej jeden Wskaźnik Użytkownika! ;;
Delete Custom Indicator(s);Usuń Wskaźnik / Wskaźniki Użytkownika ;;
Do you really want to delete all selected Custom Indicator(s)?;Czy na pewno chcesz usunąć wszystkie wybrane Wskaźniki Użytkownika? ;;
Confirm Custom Indicator deletion;Potwierdź usunięcie Wskaźnika Użytkownika ;;
Custom indicators;Wskaźniki Użytkownika ;;
Manage and Import Custom indicators here. You can define unlimited number of custom indicators, one for every symbol and timeframe combination. These custom indicators can be then used as building blocks in your strategies.;Tutaj możesz Zarządzać i Importować Wskaźniki Użytkownika. Możesz zdefiniować nieograniczoną liczbę Wskaźników Użytkownika, po jednym dla każdego symbolu i kombinacji interwałów czasowych. Te wskaźniki użytkownika mogą być następnie używane jako bloki konstrukcyjne twoich strategii. ;;
Custom Indicators definitions;Definicje Wskaźników Użytkownika ;;
Custom Indicators data;Dane Wskaźników Użytkownika ;;
Add new;Dodaj nowy ;;
Edit;Edytuj ;;
Data import;Import danych ;;
Automatic;Automatyczny ;;
Manual;Ręczny ;;
Delete indicator & data;Usuń wskaźnik i dane ;;
Delete data;Usunąć dane ;;
Delete;Skasuj ;;
Indicator file name;Nazwa pliku wskaźnika ;;
TXT & CSV files;Pliki TXT i CSV ;;
Only one column can be specified as Indicator value.;Tylko jedna kolumna może określać wartość wskaźnika. ;;
You have to choose Close price column!;Musisz wybrać kolumnę podającą Cenę Zamknięcia! ;;
You have to choose Indicator value column!;Musisz wybrać kolumnę podającą Wartość Wskaźnika! ;;
File '%s' cannot be found!;Nie można znaleźć pliku '%s’ ! ;;
Import file not specified.;Plik importowy nie został określony. ;;
Total %d rows imported in %d s.;Łącznie %d wierszy zaimportowanych w %d s. ;;
Import Custom Indicator Data completed;Import Danych Wskaźnika Użytkownika zakończony ;;
Illegal date format.;Niepoprawny format daty. ;;
Choose File;Wybierz Plik ;;
Import for indicator;Importuj do wskaźnika ;;
Choose data file;Wybierz plik danych ;;
Choose;Wybierz ;;
Import Progress;Przebieg Importu ;;
Start Import;Rozpocznij Importowanie ;;
Separator;Oddzielacz ;;
Skip;Pomiń ;;
rows;szeregi ;;
Date Format;Format Daty ;;
date;data ;;
Columns;Kolumny ;;
Parameter ;Parametr ;;
Value;Wartość ;;
Value must be an integer number!;Wartość musi być liczbą całkowitą! ;;
Value must be a floating point number!;Wartość musi być liczbą zmiennoprzecinkową! ;;
Symbol Info;Informacje o symbolu ;;
Symbol Full Name;Pełna Nazwa Symbolu ;;
Pip/Tick Value in $;Wartość Pips/Tick w $ ;;
Cost per roundturn;Koszt rundy ;;
what is one pip unit?;czym jest jedna jednostka pips? ;;
what is the money value of one pip?;jaka jest wartość pieniężna jednego pipsa? ;;
Pip/Tick Step;Pips/Tick Krok ;;
what is minimum pip step?;jaki jest najmniejszy krok pipsowy? ;;
pips;pips ;;
Adding symbol failed;Dodawanie symbolu nie powiodło się ;;
Add new symbol error;Błąd dodawania nowego symbolu ;;
Editing symbol failed;Edycja symbolu nie powiodła się ;;
Edit symbol error;Błąd edycji symbolu ;;
Symbol cannot be empty!;Symbol nie może być pusty! ;;
Add symbol error;Błąd dodawania symbolu ;;
Symbol cannot contain any special characters!;Symbol nie może zawierać żadnych znaków specjalnych! ;;
Symbol must be unique!;Symbol musi być unikalny! ;;
Date From;Data Od ;;
Date To;Data Do ;;
Test precision;Dokładność testu ;;
Spread;Rozpiętość ;;
Slippage;Poślizg ;;
Min. dist.;Min. odległość ;;
Value must be in range;Wartość musi znajdować się w zakresie ;;
Date From sooner;Data Od wcześniej ;;
Date To later;Data Do później ;;
You cannot set %s than the available data!;Nie można ustawić %s jak tylko dostępnych danych! ;;
Start & End Date error;Błąd Daty Rozpoczęcia i Zakończenia ;;
You cannot set Start Date later than the End Date!;Data Rozpoczęcia nie może być późniejsza od Data Zakończenia! ;;
