Is triggered when PiercingLine pattern is formed;Se spustí, když je tvořen PiercingLine pattern
Is triggered when ShootingStar pattern is formed;Se spustí, když je tvořen ShootingStar pattern
Number of bars the value has to be falling;Počet úseček, kdy má hodnota klesat
If set to true, then indicator doesn't have to be falling all the time, it can have some values that are equal (but it cannot be rising);Je-li nastaveno na hodnotu true, pak indikátor nemusí být klesající po celou dobu, může mít hodnoty, které jsou stejné (ale nemohou být rostoucí)
Bars falling;Klesající úsečky
Falling properties;Parametry klesání
Allow same values;Dovolit stejné hodnoty
Number of bars the value has to be rising;Počet úseček, kdy hodnota musí být stoupající
If set to true, then indicator doesn't have to be rising all the time, it can have some values that are equal (but it cannot be falling);Je-li nastaveno na hodnotu true, pak indikátor nemusí růst po celou dobu, ale může mít i hodnoty, které jsou stejné (ale nemohou být klesající)
Bars rising;Rostoucí úsečky
Rising properties;Parametry růstu
Absolute value of a number;Absolutní hodnota čísla
Converts real pips value (for example 0.002) to pips that can be used in stop loss or profit target. Example: converts 0.002 to 20. This is an opposite function to ConvertToRealPips();Převádí změnu ceny (například 0,002) na počet pipů, které mohou být použity pro Stop Loss nebo Profit Target. Příklad: převede 0,002 až 20. Jedná se o opak k funkci ConvertToRealPips()
Converts number to real pips that can be used as price level for price, stop loss or profit target. Example: converts 20 to 0.002. This is an opposite function to ConvertToPips();Převede počet pipů na reálnou změnu ceny, která může být použita pro výpočet cenové hladiny, Stop Loss nebo Profit Target. Příklad: převede 20 až 0.002. To je opak k funkci ConvertToPips()
Call your own function. You can specify any MQL command here or call a function defined in /Code/CustomFunctions.mq4 file. You are responsible for using the function correctly;Volat svou vlastní funkci. Můžete zadat libovolný příkaz MQL zde nebo volejte funkci definovanou v /Code/CustomFunctions.mq4 souboru. Neseme odpovědnost za správné použití funkce
Exponential value of a number;Exponenciální hodnota čísla
Returns day as YYYYMMDD number, comparable with Bar Time or Current Time values;Vrátí den jako číslo RRRRMMDD, srovnatelný s hodnotami Bar Time nebo Current Time
Returns time as HHMMNN number, comparable with Bar Time or Current Time values;Vrací čas jako HHMMNN číslo, srovnatelný s hodnotami Bar Time nebo Current Time
Highest value of indicator in given period;Nejvyšší hodnota indikátoru v daném období
Period (bars back) in which indicator highest value is checked;Perioda (úseček zpět), ve které se kontroluje nejvyšší hodnota indikátoru
Nth highest value in given period. ) means highest value, 1 means second highest value, etc.;N-tá nejvyšší hodnota v daném období. ) znamená nejvyšší hodnota, 1 znamená druhá nejvyšší hodnota, atd.
Nth highest value;N-tá nejvyšší hodnota
Lowest value of indicator in given period;Nejnižší hodnota indikátoru v daném období
Period (bars back) in which indicator lowest value is checked;Perioda (úseček zpět), ve které se kontroluje nejnižší hodnota indikátoru
Nth lowest value in given period. ) means lowest value, 1 means second lowest value, etc.;N-tá nejnižší hodnota v daném období. ) znamená nejnižší hodnotu, 1 znamená druhou nejnižší hodnotu, atd.
Nth lowest value;N-tá nejnižší hodnota
Maximum of two values;Maximum ze dvou hodnot
Minimum of two values;Minimum ze dvou hodnot
Returns the most recent value of indicator in the last X bars.;Vrátí poslední hodnotu indikátoru v posledních X úsečkách.
Number of bars back for which the indicator value is checked;Počet úseček zpět, u nichž se kontroluje hodnota indikátoru
Rounds value to given decimal places;Zaokrouhlí hodnotu na počet zadaných desetinných míst
Input;Vstup
Is triggered if ADX changes direction downwards;Se aktivuje, pokud ADX mění směr dolů
Is triggered if ADX changes direction upwards;Se aktivuje, pokud ADX mění směr vzhůru
Is triggered if ADX is falling;Se aktivuje, pokud ADX je klesající
Is triggered if ADX is rising;Se aktivuje, pokud ADX je rostoucí
Is triggered if Aroon Up crosses above Aroon Down;Se aktivuje, pokud Aroon Up překročí výše Aroon Down
Is triggered if Aroon Up crosses below Aroon Down;Se aktivuje, pokud Aroon Up překročí pod Aroon Down
Is triggered if Aroon Down falls from top and Aroon Up is around middle of the range;Se aktivuje, pokud Aroon Down padá z vrcholu a Aroon Up pohybuje uprostřed rozsahu
Is triggered if Aroon Up rises from bottom and Aroon Down is around middle of the range;Se aktivuje, pokud Aroon Up stoupá ode dna a Aroon Down je uprostřed rozsahu
Is triggered if ATR changes direction downwards;Se aktivuje, pokud ATR mění směr dolů
Is triggered if ATR changes direction upwards;Se aktivuje, pokud ATR mění směr vzhůru
Is triggered if ATR is falling;Se aktivuje, pokud ATR je klesající
Is triggered if ATR is rising;Se aktivuje, pokud ATR je rostoucí
Is triggered if Volume is falling;Se aktivuje, pokud Volume je klesající
Is triggered if Volume is rising;Se aktivuje, pokud Volume je rostoucí
Is triggered if AWO changes direction downwards;Se aktivuje, pokud Awesome Oscillator mění směr dolů
Is triggered if Awesome Oscillator changes direction upwards;Se aktivuje, pokud Awesome Oscillator mění směr vzhůru
Is triggered if Awesome Oscillator is falling;Se aktivuje, pokud Awesome Oscillator je klesající
Is triggered if Awesome Oscillator is rising;Se aktivuje, pokud Awesome Oscillator je rostoucí
returns value of biggest range (high - low of one candle) of candles in given period;vrátí hodnotu největšího rozsahu (High - Low jedné svíčky) svíček v daném období
returns highest high of candles in given time range;vrací nejvyšší High svíček v daném časovém rozmezí
returns lowest low of candles in given time range;vrací nejmenší Low svíček v daném časovém rozmezí
returns value of smallest range (high - low of one candle) of candles in given period;vrátí hodnotu nejmenšího rozpětí (High - Low jedné svíčky) svíček v daném období
Is triggered if Bears Power changes direction downwards;Se aktivuje, pokud Bears Power mění směr dolů
Is triggered if Bears Power changes direction upwards;Se aktivuje, pokud Bears Power mění směr vzhůru
Is triggered if Bears Power is falling;Se aktivuje, pokud Bears Power je klesající
Is triggered if Bears Power is rising;Se aktivuje, pokud Bears Power je rostoucí
Is triggered if BB is falling;Se aktivuje, pokud BB je klesající
Is triggered if BB is rising;Se aktivuje, pokud BB je rostoucí
Is triggered if Bulls Power changes direction downwards;Se aktivuje, pokud Bulls Power mění směr dolů
Is triggered if Bulls Power changes direction upwards;Se aktivuje, pokud Bulls Power mění směr vzhůru
Is triggered if Bulls Power is falling;Se aktivuje, pokud Bulls Power je klesající
Is triggered if Bulls Power is rising;Se aktivuje, pokud Bulls Power je rostoucí
Commodity channel index;Commodity Channel Index
Is triggered if CCI changes direction downwards;Se aktivuje, pokud CCI změní směr dolů
Is triggered if CCI changes direction upwards;Se aktivuje, pokud CCI mění směr nahoru
Is triggered if CCI is falling;Se aktivuje, pokud CCI je klesající
Is triggered if CCI is rising;Se aktivuje, pokud CCI je rostoucí
DeMarker;DeMarker
Is triggered if DeMarker changes direction downwards;Se aktivuje, pokud DeMarker mění směr dolů
Is triggered if DeMarker changes direction upwards;Se aktivuje, pokud DeMarker mění směr vzhůru
Is triggered if DeMarker is falling;Se aktivuje, pokud DeMarker je klesající
Is triggered if DeMarker is rising;Se aktivuje, pokud DeMarker je rostoucí
Is triggered if DI- changes direction downwards;Se aktivuje, pokud DI- mění směr dolů
Is triggered if DI- changes direction upwards;Se aktivuje, pokud DI- mění směr vzhůru
Is triggered if DI- is falling;Se aktivuje, pokud DI- je klesající
Is triggered if DI- is rising;Se aktivuje, pokud DI- je rostoucí
Is triggered if DI+ changes direction downwards;Se aktivuje, pokud DI + mění směr dolů
Is triggered if DI+ changes direction upwards;Se aktivuje, pokud DI + mění směr vzhůru
Is triggered if DI+ is falling;Se aktivuje, pokud DI + je klesající
Is triggered if DI+ is rising;Se aktivuje, pokud DI + je rostoucí
Choose range of Fibo indicator;Zvolit rozsah indikátoru Fibo
Only for some of Fibo ranges - select value of X here;Pouze pro některé Fibo rozsahy - zvolte hodnotu X zde
Returns highest value of given period of bars;Vrací nejvyšší hodnotu z daného počtu úseček
returns shift of the bar with highest value from the bars of given type;vrací posun úsečky s nejvyšší hodnotou od úseček daného typu
